date,client_id,total_consumption,avg_temperature,avg_humidity,temp_humid_interaction,day_counter,consumption_lag_1,consumption_lag_2,consumption_lag_3,consumption_lag_4,consumption_lag_7,consumption_lag_15,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,diff_lag_1,day_of_week_name,month,tipo_feriado
2023-01-01,C0024,17.83,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0070,15.0,27.51111111111111,58.37222222222223,1605.8846913580246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0006,17.47,25.65294117647059,57.188235294117646,1467.0464359861594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0023,14.31,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0071,17.16,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0072,7.41,25.773333333333333,55.733333333333334,1436.4337777777778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0018,19.49,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0022,15.89,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0092,14.03,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0021,10.82,25.65294117647059,57.188235294117646,1467.0464359861594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0074,17.27,25.773333333333333,55.733333333333334,1436.4337777777778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0020,19.36,27.51111111111111,58.37222222222223,1605.8846913580246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0075,9.93,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0007,14.42,25.65294117647059,57.188235294117646,1467.0464359861594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0019,11.83,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0076,16.48,25.65294117647059,57.188235294117646,1467.0464359861594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0077,20.51,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0073,16.08,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0042,20.76,27.51111111111111,58.37222222222223,1605.8846913580246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0027,20.5,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0010,8.73,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0046,8.25,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0043,17.14,27.090625,59.06875,1600.20935546875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0045,13.05,25.994444444444444,64.75555555555555,1683.2846913580245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-01,C0044,14.49,27.51111111111111,58.37222222222223,1605.8846913580246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Feriado
2023-01-02,C0013,13.98,27.090625,59.20625,1603.93431640625,2,12.63,0.0,0.0,0.0,0.0,0.0,12.63,0.0,12.63,0.0,1.3499999999999996,1,1,Nenhum
2023-01-02,C0002,17.94,22.666666666666668,59.559999999999995,1350.0266666666666,2,16.69,0.0,0.0,0.0,0.0,0.0,16.69,0.0,16.69,0.0,1.25,1,1,Nenhum
2023-01-02,C0076,15.74,23.794117647058822,52.51764705882353,1249.6110726643597,2,16.48,0.0,0.0,0.0,0.0,0.0,16.48,0.0,16.48,0.0,-0.7400000000000002,1,1,Nenhum
2023-01-02,C0021,12.13,23.794117647058822,52.51764705882353,1249.6110726643597,2,10.82,0.0,0.0,0.0,0.0,0.0,10.82,0.0,10.82,0.0,1.3100000000000005,1,1,Nenhum
2023-01-02,C0037,15.07,27.090625,59.20625,1603.93431640625,2,15.23,0.0,0.0,0.0,0.0,0.0,15.23,0.0,15.23,0.0,-0.16000000000000014,1,1,Nenhum
2023-01-02,C0054,20.18,25.15,64.60555555555555,1624.829722222222,2,19.95,0.0,0.0,0.0,0.0,0.0,19.95,0.0,19.95,0.0,0.23000000000000043,1,1,Nenhum
2023-01-02,C0074,11.16,22.666666666666668,59.559999999999995,1350.0266666666666,2,17.27,0.0,0.0,0.0,0.0,0.0,17.27,0.0,17.27,0.0,-6.109999999999999,1,1,Nenhum
2023-01-02,C0055,14.32,27.090625,59.20625,1603.93431640625,2,12.59,0.0,0.0,0.0,0.0,0.0,12.59,0.0,12.59,0.0,1.7300000000000004,1,1,Nenhum
2023-01-02,C0084,14.93,23.794117647058822,52.51764705882353,1249.6110726643597,2,10.54,0.0,0.0,0.0,0.0,0.0,10.54,0.0,10.54,0.0,4.390000000000001,1,1,Nenhum
2023-01-02,C0069,13.48,27.090625,59.20625,1603.93431640625,2,13.99,0.0,0.0,0.0,0.0,0.0,13.99,0.0,13.99,0.0,-0.5099999999999998,1,1,Nenhum
2023-01-02,C0063,14.5,27.090625,59.20625,1603.93431640625,2,12.57,0.0,0.0,0.0,0.0,0.0,12.57,0.0,12.57,0.0,1.9299999999999997,1,1,Nenhum
2023-01-02,C0083,18.05,22.666666666666668,59.559999999999995,1350.0266666666666,2,16.16,0.0,0.0,0.0,0.0,0.0,16.16,0.0,16.16,0.0,1.8900000000000006,1,1,Nenhum
2023-01-02,C0025,11.0,25.15,64.60555555555555,1624.829722222222,2,8.54,0.0,0.0,0.0,0.0,0.0,8.54,0.0,8.54,0.0,2.460000000000001,1,1,Nenhum
2023-01-02,C0014,10.4,22.666666666666668,59.559999999999995,1350.0266666666666,2,8.59,0.0,0.0,0.0,0.0,0.0,8.59,0.0,8.59,0.0,1.8100000000000005,1,1,Nenhum
2023-01-02,C0036,5.24,25.15,64.60555555555555,1624.829722222222,2,15.48,0.0,0.0,0.0,0.0,0.0,15.48,0.0,15.48,0.0,-10.24,1,1,Nenhum
2023-01-02,C0009,11.6,23.794117647058822,52.51764705882353,1249.6110726643597,2,14.63,0.0,0.0,0.0,0.0,0.0,14.63,0.0,14.63,0.0,-3.030000000000001,1,1,Nenhum
2023-01-02,C0093,12.21,25.15,64.60555555555555,1624.829722222222,2,13.3,0.0,0.0,0.0,0.0,0.0,13.3,0.0,13.3,0.0,-1.0899999999999999,1,1,Nenhum
2023-01-02,C0053,12.74,23.794117647058822,52.51764705882353,1249.6110726643597,2,8.04,0.0,0.0,0.0,0.0,0.0,8.04,0.0,8.04,0.0,4.700000000000001,1,1,Nenhum
2023-01-02,C0011,21.21,23.794117647058822,52.51764705882353,1249.6110726643597,2,12.97,0.0,0.0,0.0,0.0,0.0,12.97,0.0,12.97,0.0,8.24,1,1,Nenhum
2023-01-02,C0040,13.72,25.15,64.60555555555555,1624.829722222222,2,12.58,0.0,0.0,0.0,0.0,0.0,12.58,0.0,12.58,0.0,1.1400000000000006,1,1,Nenhum
2023-01-02,C0050,13.07,0.0,0.0,0.0,2,13.91,0.0,0.0,0.0,0.0,0.0,13.91,0.0,13.91,0.0,-0.8399999999999999,1,1,Nenhum
2023-01-02,C0086,14.11,24.433333333333334,57.18333333333333,1397.1794444444445,2,13.67,0.0,0.0,0.0,0.0,0.0,13.67,0.0,13.67,0.0,0.4399999999999995,1,1,Nenhum
2023-01-02,C0006,15.01,23.794117647058822,52.51764705882353,1249.6110726643597,2,17.47,0.0,0.0,0.0,0.0,0.0,17.47,0.0,17.47,0.0,-2.459999999999999,1,1,Nenhum
2023-01-02,C0085,9.41,27.090625,59.20625,1603.93431640625,2,13.73,0.0,0.0,0.0,0.0,0.0,13.73,0.0,13.73,0.0,-4.32,1,1,Nenhum
2023-01-02,C0064,6.19,24.433333333333334,57.18333333333333,1397.1794444444445,2,7.23,0.0,0.0,0.0,0.0,0.0,7.23,0.0,7.23,0.0,-1.04,1,1,Nenhum
2023-01-02,C0039,13.86,24.433333333333334,57.18333333333333,1397.1794444444445,2,9.53,0.0,0.0,0.0,0.0,0.0,9.53,0.0,9.53,0.0,4.33,1,1,Nenhum
2023-01-02,C0012,13.8,27.090625,59.20625,1603.93431640625,2,14.38,0.0,0.0,0.0,0.0,0.0,14.38,0.0,14.38,0.0,-0.5800000000000001,1,1,Nenhum
2023-01-02,C0051,12.82,27.090625,59.20625,1603.93431640625,2,9.15,0.0,0.0,0.0,0.0,0.0,9.15,0.0,9.15,0.0,3.67,1,1,Nenhum
2023-01-02,C0029,6.21,27.090625,59.20625,1603.93431640625,2,12.58,0.0,0.0,0.0,0.0,0.0,12.58,0.0,12.58,0.0,-6.37,1,1,Nenhum
2023-01-02,C0070,12.61,24.433333333333334,57.18333333333333,1397.1794444444445,2,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,-2.3900000000000006,1,1,Nenhum
2023-01-02,C0024,12.66,27.090625,59.20625,1603.93431640625,2,17.83,0.0,0.0,0.0,0.0,0.0,17.83,0.0,17.83,0.0,-5.169999999999998,1,1,Nenhum
2023-01-02,C0098,20.26,27.090625,59.20625,1603.93431640625,2,22.52,0.0,0.0,0.0,0.0,0.0,22.52,0.0,22.52,0.0,-2.259999999999998,1,1,Nenhum
2023-01-02,C0038,20.87,22.666666666666668,59.559999999999995,1350.0266666666666,2,19.84,0.0,0.0,0.0,0.0,0.0,19.84,0.0,19.84,0.0,1.0300000000000011,1,1,Nenhum
2023-01-02,C0052,16.65,24.433333333333334,57.18333333333333,1397.1794444444445,2,14.69,0.0,0.0,0.0,0.0,0.0,14.69,0.0,14.69,0.0,1.959999999999999,1,1,Nenhum
2023-01-02,C0092,6.89,0.0,0.0,0.0,2,14.03,0.0,0.0,0.0,0.0,0.0,14.03,0.0,14.03,0.0,-7.14,1,1,Nenhum
2023-01-02,C0091,16.75,24.433333333333334,57.18333333333333,1397.1794444444445,2,19.77,0.0,0.0,0.0,0.0,0.0,19.77,0.0,19.77,0.0,-3.0199999999999996,1,1,Nenhum
2023-01-02,C0044,16.86,24.433333333333334,57.18333333333333,1397.1794444444445,2,14.49,0.0,0.0,0.0,0.0,0.0,14.49,0.0,14.49,0.0,2.369999999999999,1,1,Nenhum
2023-01-02,C0018,14.96,25.15,64.60555555555555,1624.829722222222,2,19.49,0.0,0.0,0.0,0.0,0.0,19.49,0.0,19.49,0.0,-4.529999999999998,1,1,Nenhum
2023-01-02,C0019,17.14,27.090625,59.20625,1603.93431640625,2,11.83,0.0,0.0,0.0,0.0,0.0,11.83,0.0,11.83,0.0,5.3100000000000005,1,1,Nenhum
2023-01-02,C0078,10.39,22.666666666666668,59.559999999999995,1350.0266666666666,2,7.66,0.0,0.0,0.0,0.0,0.0,7.66,0.0,7.66,0.0,2.7300000000000004,1,1,Nenhum
2023-01-02,C0097,17.61,24.433333333333334,57.18333333333333,1397.1794444444445,2,14.03,0.0,0.0,0.0,0.0,0.0,14.03,0.0,14.03,0.0,3.58,1,1,Nenhum
2023-01-02,C0007,12.45,23.794117647058822,52.51764705882353,1249.6110726643597,2,14.42,0.0,0.0,0.0,0.0,0.0,14.42,0.0,14.42,0.0,-1.9700000000000006,1,1,Nenhum
2023-01-02,C0096,18.62,25.15,64.60555555555555,1624.829722222222,2,16.72,0.0,0.0,0.0,0.0,0.0,16.72,0.0,16.72,0.0,1.9000000000000021,1,1,Nenhum
2023-01-02,C0032,20.26,22.666666666666668,59.559999999999995,1350.0266666666666,2,14.21,0.0,0.0,0.0,0.0,0.0,14.21,0.0,14.21,0.0,6.050000000000001,1,1,Nenhum
2023-01-02,C0060,16.17,22.666666666666668,59.559999999999995,1350.0266666666666,2,20.47,0.0,0.0,0.0,0.0,0.0,20.47,0.0,20.47,0.0,-4.299999999999997,1,1,Nenhum
2023-01-02,C0008,19.92,23.794117647058822,52.51764705882353,1249.6110726643597,2,17.59,0.0,0.0,0.0,0.0,0.0,17.59,0.0,17.59,0.0,2.330000000000002,1,1,Nenhum
